dataset,split,image_path,ex_path,he_path,ma_path,se_path,tjdr_ann_path
DDR,train,DDR-SEGMENTATION/train/image/007-3400-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3400-200.tif,DDR-SEGMENTATION/train/label/HE/007-3400-200.tif,DDR-SEGMENTATION/train/label/MA/007-3400-200.tif,DDR-SEGMENTATION/train/label/SE/007-3400-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2764-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2764-100.tif,DDR-SEGMENTATION/train/label/HE/007-2764-100.tif,DDR-SEGMENTATION/train/label/MA/007-2764-100.tif,DDR-SEGMENTATION/train/label/SE/007-2764-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170522100404106.jpg,DDR-SEGMENTATION/valid/label/EX/20170522100404106.tif,DDR-SEGMENTATION/valid/label/HE/20170522100404106.tif,DDR-SEGMENTATION/valid/label/MA/20170522100404106.tif,DDR-SEGMENTATION/valid/label/SE/20170522100404106.tif,
TJDR,train,TJDR/train/image/TJDR_train_058.png,,,,,TJDR/train/annotation/TJDR_train_058.png
TJDR,train,TJDR/train/image/TJDR_train_128.png,,,,,TJDR/train/annotation/TJDR_train_128.png
DDR,train,DDR-SEGMENTATION/valid/image/007-5869-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5869-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5869-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5869-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5869-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_251.png,,,,,TJDR/train/annotation/TJDR_train_251.png
TJDR,train,TJDR/train/image/TJDR_train_259.png,,,,,TJDR/train/annotation/TJDR_train_259.png
DDR,train,DDR-SEGMENTATION/valid/image/20170525181244148.jpg,DDR-SEGMENTATION/valid/label/EX/20170525181244148.tif,DDR-SEGMENTATION/valid/label/HE/20170525181244148.tif,DDR-SEGMENTATION/valid/label/MA/20170525181244148.tif,DDR-SEGMENTATION/valid/label/SE/20170525181244148.tif,
TJDR,train,TJDR/train/image/TJDR_train_366.png,,,,,TJDR/train/annotation/TJDR_train_366.png
DDR,train,DDR-SEGMENTATION/train/image/007-3398-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3398-200.tif,DDR-SEGMENTATION/train/label/HE/007-3398-200.tif,DDR-SEGMENTATION/train/label/MA/007-3398-200.tif,DDR-SEGMENTATION/train/label/SE/007-3398-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-2883-100.jpg,DDR-SEGMENTATION/valid/label/EX/007-2883-100.tif,DDR-SEGMENTATION/valid/label/HE/007-2883-100.tif,DDR-SEGMENTATION/valid/label/MA/007-2883-100.tif,DDR-SEGMENTATION/valid/label/SE/007-2883-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2787-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2787-100.tif,DDR-SEGMENTATION/train/label/HE/007-2787-100.tif,DDR-SEGMENTATION/train/label/MA/007-2787-100.tif,DDR-SEGMENTATION/train/label/SE/007-2787-100.tif,
TJDR,train,TJDR/train/image/TJDR_train_313.png,,,,,TJDR/train/annotation/TJDR_train_313.png
DDR,train,DDR-SEGMENTATION/train/image/007-3412-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3412-200.tif,DDR-SEGMENTATION/train/label/HE/007-3412-200.tif,DDR-SEGMENTATION/train/label/MA/007-3412-200.tif,DDR-SEGMENTATION/train/label/SE/007-3412-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_271.png,,,,,TJDR/train/annotation/TJDR_train_271.png
DDR,train,DDR-SEGMENTATION/train/image/007-5443-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5443-300.tif,DDR-SEGMENTATION/train/label/HE/007-5443-300.tif,DDR-SEGMENTATION/train/label/MA/007-5443-300.tif,DDR-SEGMENTATION/train/label/SE/007-5443-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_028.png,,,,,TJDR/train/annotation/TJDR_train_028.png
DDR,train,DDR-SEGMENTATION/valid/image/007-7253-400.jpg,DDR-SEGMENTATION/valid/label/EX/007-7253-400.tif,DDR-SEGMENTATION/valid/label/HE/007-7253-400.tif,DDR-SEGMENTATION/valid/label/MA/007-7253-400.tif,DDR-SEGMENTATION/valid/label/SE/007-7253-400.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4283-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4283-200.tif,DDR-SEGMENTATION/train/label/HE/007-4283-200.tif,DDR-SEGMENTATION/train/label/MA/007-4283-200.tif,DDR-SEGMENTATION/train/label/SE/007-4283-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_359.png,,,,,TJDR/train/annotation/TJDR_train_359.png
DDR,train,DDR-SEGMENTATION/train/image/007-3361-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3361-200.tif,DDR-SEGMENTATION/train/label/HE/007-3361-200.tif,DDR-SEGMENTATION/train/label/MA/007-3361-200.tif,DDR-SEGMENTATION/train/label/SE/007-3361-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_114.png,,,,,TJDR/train/annotation/TJDR_train_114.png
TJDR,train,TJDR/train/image/TJDR_train_110.png,,,,,TJDR/train/annotation/TJDR_train_110.png
TJDR,train,TJDR/train/image/TJDR_train_001.png,,,,,TJDR/train/annotation/TJDR_train_001.png
TJDR,train,TJDR/train/image/TJDR_train_208.png,,,,,TJDR/train/annotation/TJDR_train_208.png
DDR,train,DDR-SEGMENTATION/train/image/007-5345-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5345-300.tif,DDR-SEGMENTATION/train/label/HE/007-5345-300.tif,DDR-SEGMENTATION/train/label/MA/007-5345-300.tif,DDR-SEGMENTATION/train/label/SE/007-5345-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5507-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5507-300.tif,DDR-SEGMENTATION/train/label/HE/007-5507-300.tif,DDR-SEGMENTATION/train/label/MA/007-5507-300.tif,DDR-SEGMENTATION/train/label/SE/007-5507-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5932-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5932-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5932-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5932-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5932-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170505094751770.jpg,DDR-SEGMENTATION/valid/label/EX/20170505094751770.tif,DDR-SEGMENTATION/valid/label/HE/20170505094751770.tif,DDR-SEGMENTATION/valid/label/MA/20170505094751770.tif,DDR-SEGMENTATION/valid/label/SE/20170505094751770.tif,
TJDR,train,TJDR/train/image/TJDR_train_236.png,,,,,TJDR/train/annotation/TJDR_train_236.png
TJDR,train,TJDR/train/image/TJDR_train_206.png,,,,,TJDR/train/annotation/TJDR_train_206.png
TJDR,train,TJDR/train/image/TJDR_train_432.png,,,,,TJDR/train/annotation/TJDR_train_432.png
TJDR,train,TJDR/train/image/TJDR_train_078.png,,,,,TJDR/train/annotation/TJDR_train_078.png
DDR,train,DDR-SEGMENTATION/train/image/007-4691-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4691-200.tif,DDR-SEGMENTATION/train/label/HE/007-4691-200.tif,DDR-SEGMENTATION/train/label/MA/007-4691-200.tif,DDR-SEGMENTATION/train/label/SE/007-4691-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5951-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5951-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5951-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5951-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5951-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_123.png,,,,,TJDR/train/annotation/TJDR_train_123.png
DDR,train,DDR-SEGMENTATION/train/image/007-3425-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3425-200.tif,DDR-SEGMENTATION/train/label/HE/007-3425-200.tif,DDR-SEGMENTATION/train/label/MA/007-3425-200.tif,DDR-SEGMENTATION/train/label/SE/007-3425-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5467-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5467-300.tif,DDR-SEGMENTATION/train/label/HE/007-5467-300.tif,DDR-SEGMENTATION/train/label/MA/007-5467-300.tif,DDR-SEGMENTATION/train/label/SE/007-5467-300.tif,
IDRID,train,IDRID/Original_Images/train/IDRiD_52.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_52_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_52_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_52_MA.tif,IDRID/Segmentation_Groundtruths/train/4. Soft Exudates/IDRiD_52_SE.tif,
TJDR,train,TJDR/train/image/TJDR_train_419.png,,,,,TJDR/train/annotation/TJDR_train_419.png
DDR,train,DDR-SEGMENTATION/train/image/007-2232-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2232-100.tif,DDR-SEGMENTATION/train/label/HE/007-2232-100.tif,DDR-SEGMENTATION/train/label/MA/007-2232-100.tif,DDR-SEGMENTATION/train/label/SE/007-2232-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-1811-100.jpg,DDR-SEGMENTATION/train/label/EX/007-1811-100.tif,DDR-SEGMENTATION/train/label/HE/007-1811-100.tif,DDR-SEGMENTATION/train/label/MA/007-1811-100.tif,DDR-SEGMENTATION/train/label/SE/007-1811-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5672-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5672-300.tif,DDR-SEGMENTATION/train/label/HE/007-5672-300.tif,DDR-SEGMENTATION/train/label/MA/007-5672-300.tif,DDR-SEGMENTATION/train/label/SE/007-5672-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_437.png,,,,,TJDR/train/annotation/TJDR_train_437.png
DDR,train,DDR-SEGMENTATION/valid/image/20170524102406516.jpg,DDR-SEGMENTATION/valid/label/EX/20170524102406516.tif,DDR-SEGMENTATION/valid/label/HE/20170524102406516.tif,DDR-SEGMENTATION/valid/label/MA/20170524102406516.tif,DDR-SEGMENTATION/valid/label/SE/20170524102406516.tif,
TJDR,train,TJDR/train/image/TJDR_train_016.png,,,,,TJDR/train/annotation/TJDR_train_016.png
TJDR,train,TJDR/train/image/TJDR_train_090.png,,,,,TJDR/train/annotation/TJDR_train_090.png
DDR,train,DDR-SEGMENTATION/train/image/007-6957-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6957-400.tif,DDR-SEGMENTATION/train/label/HE/007-6957-400.tif,DDR-SEGMENTATION/train/label/MA/007-6957-400.tif,DDR-SEGMENTATION/train/label/SE/007-6957-400.tif,
TJDR,train,TJDR/train/image/TJDR_train_067.png,,,,,TJDR/train/annotation/TJDR_train_067.png
IDRID,train,IDRID/Original_Images/train/IDRiD_13.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_13_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_13_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_13_MA.tif,IDRID/Segmentation_Groundtruths/train/4. Soft Exudates/IDRiD_13_SE.tif,
TJDR,train,TJDR/train/image/TJDR_train_405.png,,,,,TJDR/train/annotation/TJDR_train_405.png
DDR,train,DDR-SEGMENTATION/train/image/007-5458-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5458-300.tif,DDR-SEGMENTATION/train/label/HE/007-5458-300.tif,DDR-SEGMENTATION/train/label/MA/007-5458-300.tif,DDR-SEGMENTATION/train/label/SE/007-5458-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4674-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4674-200.tif,DDR-SEGMENTATION/train/label/HE/007-4674-200.tif,DDR-SEGMENTATION/train/label/MA/007-4674-200.tif,DDR-SEGMENTATION/train/label/SE/007-4674-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_014.png,,,,,TJDR/train/annotation/TJDR_train_014.png
TJDR,train,TJDR/train/image/TJDR_train_421.png,,,,,TJDR/train/annotation/TJDR_train_421.png
DDR,train,DDR-SEGMENTATION/valid/image/007-5935-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5935-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5935-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5935-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5935-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-1946-100.jpg,DDR-SEGMENTATION/train/label/EX/007-1946-100.tif,DDR-SEGMENTATION/train/label/HE/007-1946-100.tif,DDR-SEGMENTATION/train/label/MA/007-1946-100.tif,DDR-SEGMENTATION/train/label/SE/007-1946-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4661-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4661-200.tif,DDR-SEGMENTATION/train/label/HE/007-4661-200.tif,DDR-SEGMENTATION/train/label/MA/007-4661-200.tif,DDR-SEGMENTATION/train/label/SE/007-4661-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_362.png,,,,,TJDR/train/annotation/TJDR_train_362.png
TJDR,train,TJDR/train/image/TJDR_train_410.png,,,,,TJDR/train/annotation/TJDR_train_410.png
DDR,train,DDR-SEGMENTATION/valid/image/007-5888-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5888-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5888-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5888-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5888-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2840-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2840-100.tif,DDR-SEGMENTATION/train/label/HE/007-2840-100.tif,DDR-SEGMENTATION/train/label/MA/007-2840-100.tif,DDR-SEGMENTATION/train/label/SE/007-2840-100.tif,
TJDR,train,TJDR/train/image/TJDR_train_052.png,,,,,TJDR/train/annotation/TJDR_train_052.png
DDR,train,DDR-SEGMENTATION/valid/image/20170502085446271.jpg,DDR-SEGMENTATION/valid/label/EX/20170502085446271.tif,DDR-SEGMENTATION/valid/label/HE/20170502085446271.tif,DDR-SEGMENTATION/valid/label/MA/20170502085446271.tif,DDR-SEGMENTATION/valid/label/SE/20170502085446271.tif,
TJDR,train,TJDR/train/image/TJDR_train_338.png,,,,,TJDR/train/annotation/TJDR_train_338.png
DDR,train,DDR-SEGMENTATION/train/image/007-2753-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2753-100.tif,DDR-SEGMENTATION/train/label/HE/007-2753-100.tif,DDR-SEGMENTATION/train/label/MA/007-2753-100.tif,DDR-SEGMENTATION/train/label/SE/007-2753-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4557-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4557-200.tif,DDR-SEGMENTATION/train/label/HE/007-4557-200.tif,DDR-SEGMENTATION/train/label/MA/007-4557-200.tif,DDR-SEGMENTATION/train/label/SE/007-4557-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_283.png,,,,,TJDR/train/annotation/TJDR_train_283.png
TJDR,train,TJDR/train/image/TJDR_train_385.png,,,,,TJDR/train/annotation/TJDR_train_385.png
TJDR,train,TJDR/train/image/TJDR_train_417.png,,,,,TJDR/train/annotation/TJDR_train_417.png
TJDR,train,TJDR/train/image/TJDR_train_171.png,,,,,TJDR/train/annotation/TJDR_train_171.png
TJDR,train,TJDR/train/image/TJDR_train_397.png,,,,,TJDR/train/annotation/TJDR_train_397.png
DDR,train,DDR-SEGMENTATION/train/image/007-6608-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6608-400.tif,DDR-SEGMENTATION/train/label/HE/007-6608-400.tif,DDR-SEGMENTATION/train/label/MA/007-6608-400.tif,DDR-SEGMENTATION/train/label/SE/007-6608-400.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3499-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3499-200.tif,DDR-SEGMENTATION/train/label/HE/007-3499-200.tif,DDR-SEGMENTATION/train/label/MA/007-3499-200.tif,DDR-SEGMENTATION/train/label/SE/007-3499-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6202-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6202-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6202-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6202-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6202-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6335-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6335-400.tif,DDR-SEGMENTATION/train/label/HE/007-6335-400.tif,DDR-SEGMENTATION/train/label/MA/007-6335-400.tif,DDR-SEGMENTATION/train/label/SE/007-6335-400.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6717-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6717-400.tif,DDR-SEGMENTATION/train/label/HE/007-6717-400.tif,DDR-SEGMENTATION/train/label/MA/007-6717-400.tif,DDR-SEGMENTATION/train/label/SE/007-6717-400.tif,
TJDR,train,TJDR/train/image/TJDR_train_332.png,,,,,TJDR/train/annotation/TJDR_train_332.png
TJDR,train,TJDR/train/image/TJDR_train_258.png,,,,,TJDR/train/annotation/TJDR_train_258.png
DDR,train,DDR-SEGMENTATION/train/image/007-2705-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2705-100.tif,DDR-SEGMENTATION/train/label/HE/007-2705-100.tif,DDR-SEGMENTATION/train/label/MA/007-2705-100.tif,DDR-SEGMENTATION/train/label/SE/007-2705-100.tif,
TJDR,train,TJDR/train/image/TJDR_train_276.png,,,,,TJDR/train/annotation/TJDR_train_276.png
DDR,train,DDR-SEGMENTATION/train/image/007-5452-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5452-300.tif,DDR-SEGMENTATION/train/label/HE/007-5452-300.tif,DDR-SEGMENTATION/train/label/MA/007-5452-300.tif,DDR-SEGMENTATION/train/label/SE/007-5452-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2631-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2631-100.tif,DDR-SEGMENTATION/train/label/HE/007-2631-100.tif,DDR-SEGMENTATION/train/label/MA/007-2631-100.tif,DDR-SEGMENTATION/train/label/SE/007-2631-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6475-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6475-400.tif,DDR-SEGMENTATION/train/label/HE/007-6475-400.tif,DDR-SEGMENTATION/train/label/MA/007-6475-400.tif,DDR-SEGMENTATION/train/label/SE/007-6475-400.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170504101207303.jpg,DDR-SEGMENTATION/valid/label/EX/20170504101207303.tif,DDR-SEGMENTATION/valid/label/HE/20170504101207303.tif,DDR-SEGMENTATION/valid/label/MA/20170504101207303.tif,DDR-SEGMENTATION/valid/label/SE/20170504101207303.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5625-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5625-300.tif,DDR-SEGMENTATION/train/label/HE/007-5625-300.tif,DDR-SEGMENTATION/train/label/MA/007-5625-300.tif,DDR-SEGMENTATION/train/label/SE/007-5625-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_441.png,,,,,TJDR/train/annotation/TJDR_train_441.png
DDR,train,DDR-SEGMENTATION/train/image/007-5505-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5505-300.tif,DDR-SEGMENTATION/train/label/HE/007-5505-300.tif,DDR-SEGMENTATION/train/label/MA/007-5505-300.tif,DDR-SEGMENTATION/train/label/SE/007-5505-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_268.png,,,,,TJDR/train/annotation/TJDR_train_268.png
DDR,train,DDR-SEGMENTATION/train/image/007-3462-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3462-200.tif,DDR-SEGMENTATION/train/label/HE/007-3462-200.tif,DDR-SEGMENTATION/train/label/MA/007-3462-200.tif,DDR-SEGMENTATION/train/label/SE/007-3462-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2339-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2339-100.tif,DDR-SEGMENTATION/train/label/HE/007-2339-100.tif,DDR-SEGMENTATION/train/label/MA/007-2339-100.tif,DDR-SEGMENTATION/train/label/SE/007-2339-100.tif,
